FACE_ID,FILE,SUBJECT_ID,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT
43,0086b162f62fbfa5c315153c8a8f052a.jpg,-1,451.9222222222222,46.233333333333334,30.5,64.85555555555555
44,008a53b32d80c52ae68fcacbc4dc2bf0.jpg,-1,440.0666666666666,274.31111111111113,39.53333333333333,41.81111111111111
45,008a53b32d80c52ae68fcacbc4dc2bf0.jpg,-1,212.84444444444443,28.0,35.9,34.53333333333333
46,008f66dbd3525d40e30bae1e41205ab8.jpg,-1,379.38888888888886,244.7222222222222,48.44444444444444,72.0
47,008f66dbd3525d40e30bae1e41205ab8.jpg,-1,423.38888888888886,280.27777777777777,62.666666666666664,69.77777777777777
48,008f66dbd3525d40e30bae1e41205ab8.jpg,-1,31.833333333333332,79.83333333333333,42.22222222222222,44.44444444444444
49,009500c35768602f0b07f4bf5141bd37.jpg,-1,113.72222222222221,145.7222222222222,26.0,51.33333333333333
50,009500c35768602f0b07f4bf5141bd37.jpg,-1,513.0555555555555,252.38888888888889,32.666666666666664,51.33333333333333
51,0095dd3f142abe5652b3763ffbbaa474.jpg,842,432.16666666666663,154.7222222222222,26.666666666666664,32.0
52,009ac640eda5b0fee3c7f58212e20f55.jpg,64,198.78888888888886,226.76666666666665,42.33333333333333,50.77777777777777
53,009ac640eda5b0fee3c7f58212e20f55.jpg,-1,85.6,176.6,27.72222222222222,60.9
54,009c8ad5fe84916fe989fa48752f2bf2.jpg,109,446.05555555555554,145.38888888888889,26.555555555555554,31.777777777777775
55,009d6ccd53172b765fff120418de5a3d.jpg,-1,158.5,180.7222222222222,57.33333333333333,56.888888888888886
56,009d6ccd53172b765fff120418de5a3d.jpg,1615,101.27777777777777,162.05555555555554,33.666666666666664,34.666666666666664
57,00a13576da3b1d295e959a8b1bf21f0e.jpg,-1,149.67777777777775,2.0999999999999996,24.988888888888887,16.355555555555554
58,00a9d72c6978d31abb5337dcfcd0cab4.jpg,-1,495.05555555555554,107.72222222222221,30.0,54.0
59,00b70e62b5b9985b022340092be41528.jpg,1419,249.38888888888889,257.38888888888886,39.22222222222222,41.0
60,00b70e62b5b9985b022340092be41528.jpg,1170,100.5,156.27777777777777,31.333333333333332,40.666666666666664
61,00b70e62b5b9985b022340092be41528.jpg,-1,77.6111111111111,176.27777777777777,47.55555555555555,52.44444444444444
62,00c0ebb5a884b88d718e91e073acb94e.jpg,674,221.38888888888889,175.94444444444443,29.0,33.77777777777778
63,00c0ebb5a884b88d718e91e073acb94e.jpg,914,387.05555555555554,186.83333333333331,13.0,20.11111111111111
64,00c3a759174c5ba1ef27bfce699ceaf1.jpg,1580,281.5,145.7222222222222,32.22222222222222,43.0
65,00c3a759174c5ba1ef27bfce699ceaf1.jpg,-1,4.722222222222222,41.61111111111111,43.11111111111111,52.0
66,00ccc05926722cb8cb88219b8b7142c8.jpg,1111,483.8333333333333,178.16666666666666,16.77777777777778,21.11111111111111
67,00ccc05926722cb8cb88219b8b7142c8.jpg,-1,451.05555555555554,177.7222222222222,36.666666666666664,43.33333333333333
68,00ccc05926722cb8cb88219b8b7142c8.jpg,1274,322.5,179.27777777777777,23.11111111111111,27.888888888888886
69,00cdb27659b894ef7f011658e8b2cfa5.jpg,-1,178.94444444444443,199.83333333333331,53.77777777777777,60.44444444444444
70,00cfda1a1ac4c9ad3c5183d4363d0f36.jpg,618,129.83333333333331,276.72222222222223,36.22222222222222,43.44444444444444
71,00cfda1a1ac4c9ad3c5183d4363d0f36.jpg,648,37.72222222222222,294.05555555555554,30.888888888888886,38.666666666666664
72,00d02163c3541ba2c1e23c3c88a3e37b.jpg,558,412.38888888888886,256.5,31.444444444444443,42.666666666666664
73,00dc392f1086b1533c3799ea8ebd203d.jpg,1465,4.388888888888888,190.16666666666666,22.777777777777775,27.22222222222222
74,00dc4c0a2d8c81e44a8f418917133312.jpg,776,255.16666666666666,82.38888888888889,30.0,39.33333333333333
75,00ddb4f754c4d9e286bf9ca4c9ab1319.jpg,-1,156.38888888888889,94.38888888888889,28.666666666666664,33.33333333333333
76,00e390a5024dfaf0b7d5ade130bf0164.jpg,878,97.05555555555556,299.8333333333333,31.444444444444443,37.22222222222222
77,00e390a5024dfaf0b7d5ade130bf0164.jpg,-1,199.7222222222222,296.38888888888886,34.666666666666664,41.33333333333333
78,00f301277f57cb2bed3323eaf918e136.jpg,1571,251.16666666666666,137.61111111111111,32.22222222222222,35.22222222222222
79,00f301277f57cb2bed3323eaf918e136.jpg,-1,462.9444444444444,295.38888888888886,55.11111111111111,68.44444444444444
80,00f301277f57cb2bed3323eaf918e136.jpg,1805,482.9444444444444,165.61111111111111,39.666666666666664,42.55555555555555
81,00f40d2e8bff0e217047838ff7994c94.jpg,543,252.83333333333331,303.72222222222223,33.77777777777778,40.55555555555555
82,00fd5613489adeac8d3ec6f9c344b10f.jpg,823,144.5,182.94444444444443,25.444444444444443,30.555555555555554
83,00fe599cfef67eae02cf08b4d99dc23a.jpg,868,77.72222222222221,319.9444444444444,35.11111111111111,42.11111111111111
84,0100311fa2e5fbb2ca2fd0a9a45c6835.jpg,952,156.38888888888889,169.27777777777777,22.555555555555554,27.0
85,0106957357f7582efbe6a8f1b0a98157.jpg,-1,106.05555555555554,224.32222222222222,46.355555555555554,72.71111111111111
86,0106957357f7582efbe6a8f1b0a98157.jpg,-1,367.3555555555555,287.4888888888889,54.98888888888888,73.16666666666666
87,0112fc2959ce851ec67d95f15fb76556.jpg,-1,161.05555555555554,74.38888888888889,27.333333333333332,36.0
88,0120a461654054a1f22292e3d6ccbea3.jpg,1511,479.7222222222222,167.7222222222222,32.77777777777778,47.55555555555555
89,0122fd5eebac1f154074b3dbcd1a10eb.jpg,-1,113.77777777777777,182.5111111111111,44.98888888888889,60.9
90,0122fd5eebac1f154074b3dbcd1a10eb.jpg,1333,71.11111111111111,170.1888888888889,32.44444444444444,39.0
91,0124f8eb1439b89cfd7447822fd0ffd5.jpg,590,2.388888888888889,309.05555555555554,26.777777777777775,34.666666666666664
92,0129b412d6cb3f53a4ca22f960c748dd.jpg,1450,25.5,345.8333333333333,30.555555555555554,36.44444444444444
93,012dc88465d59e0395f2a313f272e2fc.jpg,-1,477.7222222222222,59.05555555555555,30.0,49.33333333333333
94,012e205ec0e11287af53fe280d0ac608.jpg,628,12.055555555555555,249.27777777777777,29.333333333333332,39.22222222222222
95,012e205ec0e11287af53fe280d0ac608.jpg,721,68.38888888888889,211.7222222222222,26.0,31.11111111111111
96,012e205ec0e11287af53fe280d0ac608.jpg,-1,134.38888888888889,232.38888888888889,39.33333333333333,45.33333333333333
97,0131edeef3fd1515d476aef149443532.jpg,356,244.6333333333333,159.64444444444442,33.55555555555556,40.33333333333333
98,0131edeef3fd1515d476aef149443532.jpg,-1,535.5,146.15555555555557,38.17777777777778,51.355555555555554
99,0131edeef3fd1515d476aef149443532.jpg,-1,1.0777777777777777,141.15555555555557,47.26666666666666,65.44444444444444
100,0131edeef3fd1515d476aef149443532.jpg,131,323.26666666666665,216.6,42.888888888888886,50.22222222222222
101,0132a6c4df0f2ab0be1836a91bf687fd.jpg,1188,94.94444444444444,47.72222222222222,29.555555555555554,35.33333333333333
102,013cf36fedc51af4466d2890ded901b6.jpg,-1,11.722222222222221,322.38888888888886,40.666666666666664,52.0
103,013cf36fedc51af4466d2890ded901b6.jpg,782,172.94444444444443,253.83333333333331,29.22222222222222,35.11111111111111
104,013cf36fedc51af4466d2890ded901b6.jpg,-1,465.05555555555554,259.05555555555554,44.666666666666664,49.33333333333333
105,013d8fd3b067eeca820a6f6d4da88e46.jpg,-1,493.05555555555554,231.05555555555554,32.666666666666664,38.0
106,014bf8ede65b5b52ac83f00b7cd6e2f9.jpg,47,191.77777777777777,248.56666666666663,40.44444444444444,48.55555555555555
107,014bf8ede65b5b52ac83f00b7cd6e2f9.jpg,-1,1.0777777777777777,23.0,29.988888888888884,28.63333333333333
108,016431c0832dfccd559dbc416d3bb0d8.jpg,674,487.05555555555554,151.7222222222222,29.22222222222222,34.55555555555556
109,016431c0832dfccd559dbc416d3bb0d8.jpg,-1,41.72222222222222,272.38888888888886,38.666666666666664,50.0
110,016431c0832dfccd559dbc416d3bb0d8.jpg,601,523.2777777777777,161.83333333333331,26.0,31.22222222222222
111,0168d2f9fd3e061f3fdf43e1a3024168.jpg,131,241.82222222222222,124.52222222222223,33.55555555555556,41.33333333333333
112,0168d2f9fd3e061f3fdf43e1a3024168.jpg,-1,43.8,96.16666666666666,36.81111111111111,44.077777777777776
113,016b220be60f7ab88e1c7038e4dad20b.jpg,-1,215.7222222222222,195.7222222222222,26.0,36.0
114,016b220be60f7ab88e1c7038e4dad20b.jpg,1104,31.5,184.7222222222222,28.777777777777775,34.666666666666664
115,016b220be60f7ab88e1c7038e4dad20b.jpg,1535,121.6111111111111,211.38888888888889,23.555555555555554,22.88888888888889
116,016b220be60f7ab88e1c7038e4dad20b.jpg,-1,101.72222222222221,277.05555555555554,31.333333333333332,46.0
117,016e52f97c2bde215c28ff539f889906.jpg,1107,425.9444444444444,289.27777777777777,42.22222222222222,49.22222222222222
118,01763401938b9752d4f264cbff493795.jpg,1768,539.3888888888889,327.9444444444444,33.33333333333333,39.666666666666664
119,01819edd97f84cf2c50f416af260f024.jpg,150,2.444444444444444,224.93333333333334,26.0,39.33333333333333
120,01819edd97f84cf2c50f416af260f024.jpg,2,60.58888888888888,231.18888888888887,39.0,46.77777777777778
121,0181da95f4391c00267b89c0a60ff327.jpg,1815,519.1333333333333,117.04444444444445,34.22222222222222,47.11111111111111
122,0181da95f4391c00267b89c0a60ff327.jpg,-1,82.95555555555555,97.77777777777777,43.81111111111111,58.84444444444444
123,0185060c20749184c8d1fc4278c3bb1e.jpg,1170,542.9444444444445,238.16666666666666,30.22222222222222,41.666666666666664
124,0185060c20749184c8d1fc4278c3bb1e.jpg,-1,326.05555555555554,282.05555555555554,62.666666666666664,68.88888888888889
125,0185060c20749184c8d1fc4278c3bb1e.jpg,-1,482.5,274.94444444444446,56.44444444444444,61.77777777777777
126,0185060c20749184c8d1fc4278c3bb1e.jpg,170,428.8333333333333,227.05555555555554,35.33333333333333,42.33333333333333
127,01946d3e9bcd09bbda218e3ca552a990.jpg,-1,188.27777777777777,108.72222222222221,37.33333333333333,48.0
128,01946d3e9bcd09bbda218e3ca552a990.jpg,1814,345.9444444444444,117.72222222222221,24.333333333333332,36.55555555555555
129,01946d3e9bcd09bbda218e3ca552a990.jpg,-1,220.7222222222222,110.05555555555554,36.888888888888886,50.666666666666664
130,01946d3e9bcd09bbda218e3ca552a990.jpg,-1,518.5,88.72222222222221,40.888888888888886,42.22222222222222
131,0198b44e98ed5ee9837d06fa1933668b.jpg,456,77.83333333333333,182.27777777777777,24.0,28.777777777777775
132,0198b44e98ed5ee9837d06fa1933668b.jpg,654,94.94444444444444,209.16666666666666,28.11111111111111,30.666666666666664
133,019cb02a80826e0f1844fb09a3817fd6.jpg,50,302.4222222222222,161.3111111111111,36.44444444444444,43.33333333333333
134,019cb02a80826e0f1844fb09a3817fd6.jpg,458,455.14444444444445,166.67777777777775,27.333333333333332,32.888888888888886
135,019cb02a80826e0f1844fb09a3817fd6.jpg,-1,400.9888888888889,173.42222222222222,54.53333333333333,60.44444444444444
136,01abace74a935855812ba47ec19d36df.jpg,-1,22.38888888888889,137.05555555555554,28.0,45.33333333333333
137,01abace74a935855812ba47ec19d36df.jpg,-1,225.05555555555554,5.722222222222222,23.333333333333332,30.0
138,01abace74a935855812ba47ec19d36df.jpg,-1,435.7222222222222,1.0555555555555556,20.0,23.333333333333332
139,01abace74a935855812ba47ec19d36df.jpg,658,194.38888888888889,207.94444444444443,28.11111111111111,39.22222222222222
140,01abace74a935855812ba47ec19d36df.jpg,1162,139.72222222222223,128.38888888888889,21.444444444444443,36.55555555555555
141,01af7bca29d6d8dd00e3bf646019bf7d.jpg,1818,306.4222222222222,4.233333333333333,25.666666666666664,29.666666666666664
142,01b3e50adecae586e81b1ecdccf2ecbc.jpg,339,64.72222222222221,151.06666666666663,33.888888888888886,40.666666666666664
143,01b9c4dd94336eb9069d0d77133ee04a.jpg,16,293.15555555555557,288.72222222222223,40.77777777777778,49.0
144,01b9c4dd94336eb9069d0d77133ee04a.jpg,12,214.75555555555553,238.6222222222222,40.22222222222222,48.22222222222222
145,01b9c4dd94336eb9069d0d77133ee04a.jpg,191,155.29999999999998,246.38888888888889,32.11111111111111,39.666666666666664
146,01b9c4dd94336eb9069d0d77133ee04a.jpg,-1,168.76666666666668,352.9222222222222,54.077777777777776,28.177777777777777
147,01bfb88cc6b51563c7ec8ffb28f4f4f6.jpg,-1,532.3888888888889,1.722222222222222,23.333333333333332,30.0
148,01c0381bb9e08b597708cf078efa978d.jpg,-1,173.05555555555554,105.05555555555554,24.666666666666664,38.0
149,01c2ee2fdfddb91abd41e8b31033d40a.jpg,507,452.55555555555554,204.3111111111111,43.22222222222222,53.77777777777777
150,01d749a361b83d175002662998143c09.jpg,-1,127.38888888888889,86.5,56.44444444444444,47.55555555555555
151,01d749a361b83d175002662998143c09.jpg,-1,46.5,113.16666666666666,46.666666666666664,61.77777777777777
152,01dce04a4aa7cead2afe002016690142.jpg,545,250.38888888888889,343.8333333333333,34.11111111111111,39.33333333333333
153,01dce04a4aa7cead2afe002016690142.jpg,606,524.5,337.5,38.22222222222222,45.55555555555555
154,01e28b8ea6c8ecef1528af7e89cd1cbd.jpg,1403,277.05555555555554,222.16666666666666,32.22222222222222,38.33333333333333
155,01e28b8ea6c8ecef1528af7e89cd1cbd.jpg,-1,477.7222222222222,229.7222222222222,34.666666666666664,48.666666666666664
156,01f1cd2326d706fb87389a1bb2671e5c.jpg,753,93.27777777777777,124.5,29.22222222222222,41.888888888888886
157,01f37746166701c10d4e0f92eb1c0dc0.jpg,-1,36.388888888888886,142.38888888888889,26.666666666666664,35.33333333333333
158,01f37746166701c10d4e0f92eb1c0dc0.jpg,-1,89.05555555555556,153.7222222222222,30.666666666666664,46.0
159,01f3869502d07b6012bfdc6e32ed9e65.jpg,-1,206.38888888888889,189.05555555555554,27.333333333333332,43.33333333333333
160,01f5f90bfbd831cde3bdce7b66bed6aa.jpg,-1,104.85555555555555,151.46666666666667,56.699999999999996,62.71111111111111
161,01f6f4d6add78d3842a9e5056ecc5008.jpg,1373,265.72222222222223,185.61111111111111,23.444444444444443,28.777777777777775
162,01fb599ccd372a4daec88520529b2847.jpg,-1,390.38888888888886,225.7222222222222,30.666666666666664,53.33333333333333
163,01fb599ccd372a4daec88520529b2847.jpg,-1,407.05555555555554,70.38888888888889,28.0,34.0
164,01fcea553655d60bab67366fc6b764aa.jpg,-1,45.05555555555555,37.05555555555555,25.333333333333332,34.0
165,0210938940728172511f59f518d454ae.jpg,1815,330.5777777777777,83.6,32.0,48.0
166,0214ee9c4d88a760209946fc08a20d5f.jpg,1098,444.6111111111111,13.166666666666666,22.22222222222222,28.555555555555554
167,0214ee9c4d88a760209946fc08a20d5f.jpg,1239,89.05555555555556,83.6111111111111,28.777777777777775,37.77777777777778
168,022227161de6dfbe91c4dc7fd3733e90.jpg,-1,328.72222222222223,172.5111111111111,39.077777777777776,54.53333333333333
169,022227161de6dfbe91c4dc7fd3733e90.jpg,-1,173.3111111111111,238.86666666666667,44.077777777777776,57.71111111111111
170,0225c01f371162369d6288c46bfac2fd.jpg,744,510.05555555555554,50.83333333333333,27.22222222222222,32.666666666666664
171,022abe56fea742b7b6ccb1cd8c61b1f4.jpg,-1,206.23333333333332,235.2222222222222,45.955555555555556,62.27777777777777
172,022abe56fea742b7b6ccb1cd8c61b1f4.jpg,-1,481.9888888888888,248.96666666666664,60.56666666666666,75.6
173,022abe56fea742b7b6ccb1cd8c61b1f4.jpg,-1,225.13333333333333,244.2444444444444,42.08888888888889,57.12222222222222
174,022e02ede4ecef86eb4c603ba3ffb42e.jpg,599,413.05555555555554,97.94444444444444,26.888888888888886,38.77777777777778
175,022f31a0f69a21dbece9104d52cfd265.jpg,1628,213.05555555555554,60.94444444444444,19.22222222222222,25.22222222222222
176,0232b3972d99bd8bf62eebd3dd9c08ff.jpg,-1,541.0555555555555,290.38888888888886,32.666666666666664,56.0
177,0232b3972d99bd8bf62eebd3dd9c08ff.jpg,-1,518.3888888888889,104.38888888888889,28.666666666666664,39.33333333333333
178,0234dde353370748be208baba7979412.jpg,-1,363.72222222222223,307.05555555555554,42.0,50.666666666666664
179,0234dde353370748be208baba7979412.jpg,937,18.5,199.6111111111111,25.333333333333332,29.555555555555554
180,023e93aaa117e87e802f64d02e79edfc.jpg,-1,40.61111111111111,4.377777777777777,39.077777777777776,39.077777777777776
181,023fc800fca9c5aed3fe2a4a16cf26aa.jpg,-1,202.05555555555554,197.16666666666666,63.55555555555555,77.33333333333333
182,023fc800fca9c5aed3fe2a4a16cf26aa.jpg,-1,121.6111111111111,81.16666666666666,43.55555555555555,54.666666666666664
183,023fc800fca9c5aed3fe2a4a16cf26aa.jpg,-1,353.6111111111111,178.05555555555554,48.44444444444444,55.55555555555555
184,024175678a51ae742fe75c606f362574.jpg,1813,471.06666666666666,274.8555555555555,44.44444444444444,47.666666666666664
185,024175678a51ae742fe75c606f362574.jpg,-1,243.7444444444444,213.4111111111111,61.34444444444444,43.62222222222222
186,024175678a51ae742fe75c606f362574.jpg,-1,243.28888888888886,247.5,53.62222222222222,45.44444444444444
187,0243b8db3ec9a5f4adbad81f093bd7d4.jpg,955,130.16666666666666,152.16666666666666,27.888888888888886,33.44444444444444
188,0243b8db3ec9a5f4adbad81f093bd7d4.jpg,681,29.72222222222222,216.5,33.77777777777778,40.888888888888886
189,024d1afac10edede866c624273aba60a.jpg,1552,530.1666666666666,149.7222222222222,18.555555555555554,21.333333333333332
190,025c54bd2420de2f4b9b310b8cb52203.jpg,-1,447.05555555555554,99.72222222222221,29.333333333333332,43.33333333333333
191,025c54bd2420de2f4b9b310b8cb52203.jpg,-1,396.38888888888886,65.05555555555556,27.333333333333332,45.33333333333333
192,025c54bd2420de2f4b9b310b8cb52203.jpg,-1,92.38888888888889,67.72222222222221,25.333333333333332,39.33333333333333
193,025c54bd2420de2f4b9b310b8cb52203.jpg,1494,297.72222222222223,95.16666666666666,27.444444444444443,40.666666666666664
194,025c54bd2420de2f4b9b310b8cb52203.jpg,-1,121.72222222222221,40.388888888888886,26.0,38.666666666666664
195,025fbde418777954135958ce6e6ed336.jpg,-1,74.38888888888889,135.05555555555554,26.0,45.33333333333333
196,025fbde418777954135958ce6e6ed336.jpg,-1,61.72222222222222,65.05555555555556,22.666666666666664,43.33333333333333
197,0261e2bf0ab9ece4816400520e25811c.jpg,1041,462.8666666666667,219.68888888888887,34.0,40.77777777777778
198,0261e2bf0ab9ece4816400520e25811c.jpg,-1,76.07777777777778,121.82222222222222,35.22222222222222,63.14444444444444
199,0261e2bf0ab9ece4816400520e25811c.jpg,-1,381.0444444444444,264.0,50.68888888888888,53.26666666666666
200,026655c539cf4a01887b483ab042c6b2.jpg,400,49.68888888888888,161.61111111111111,34.44444444444444,41.55555555555555
201,026655c539cf4a01887b483ab042c6b2.jpg,228,195.1888888888889,169.03333333333333,39.55555555555555,47.55555555555555
202,026655c539cf4a01887b483ab042c6b2.jpg,-1,302.1222222222222,169.54444444444445,42.855555555555554,52.81111111111111
203,027c215b8e6edddac7ffbb80c075a48c.jpg,95,409.6111111111111,292.5,38.77777777777778,42.33333333333333
204,027c215b8e6edddac7ffbb80c075a48c.jpg,117,315.27777777777777,266.8333333333333,22.666666666666664,33.666666666666664
205,027db58e4496d057f48f029f6780096b.jpg,-1,384.6222222222222,296.1222222222222,57.255555555555546,59.07777777777778
206,027db58e4496d057f48f029f6780096b.jpg,-1,515.9555555555555,314.75555555555553,50.9,56.8
207,027db58e4496d057f48f029f6780096b.jpg,1219,174.08888888888887,211.67777777777775,29.22222222222222,35.0
208,0288ddde2067a868957f1eacec9d13c0.jpg,400,256.9555555555555,220.78888888888886,40.11111111111111,48.11111111111111
209,0288ddde2067a868957f1eacec9d13c0.jpg,228,379.14444444444445,237.43333333333334,39.22222222222222,47.11111111111111
210,0288ddde2067a868957f1eacec9d13c0.jpg,362,13.911111111111111,220.84444444444443,35.666666666666664,46.77777777777778
211,0288ddde2067a868957f1eacec9d13c0.jpg,157,525.4777777777778,225.33333333333331,31.888888888888886,33.33333333333333
212,0288ddde2067a868957f1eacec9d13c0.jpg,-1,131.1222222222222,240.1111111111111,41.55555555555555,60.17777777777778
213,028a6e7d2f56ad76b395d7db1213f8bf.jpg,450,272.72222222222223,325.9444444444444,30.666666666666664,37.0
214,028a6e7d2f56ad76b395d7db1213f8bf.jpg,990,23.5,335.6111111111111,31.444444444444443,41.55555555555555
215,028a6e7d2f56ad76b395d7db1213f8bf.jpg,989,449.8333333333333,134.27777777777777,28.444444444444443,33.33333333333333
216,028a6e7d2f56ad76b395d7db1213f8bf.jpg,1315,41.166666666666664,248.94444444444443,27.555555555555554,33.0
217,02916507cbf08fadb984553b8fb22766.jpg,-1,547.0555555555555,5.722222222222222,24.666666666666664,31.333333333333332
218,02916507cbf08fadb984553b8fb22766.jpg,1012,315.05555555555554,52.83333333333333,20.777777777777775,32.0
219,02916507cbf08fadb984553b8fb22766.jpg,-1,487.7222222222222,283.05555555555554,35.33333333333333,44.666666666666664
220,02933b711565fbb80a228201fd8b3264.jpg,936,2.388888888888889,216.83333333333331,23.333333333333332,30.777777777777775
221,029415184ee6b920437ba33094bff009.jpg,782,530.5,168.61111111111111,28.555555555555554,34.33333333333333
222,029415184ee6b920437ba33094bff009.jpg,1346,373.05555555555554,199.16666666666666,29.777777777777775,35.77777777777778
223,02976ae777568398d7f43045edaa72a5.jpg,1491,346.72222222222223,44.27777777777778,27.666666666666664,28.777777777777775
224,02982a13e4fe1187a3838d07a6791a2a.jpg,-1,189.05555555555554,27.72222222222222,26.0,42.0
225,02982a13e4fe1187a3838d07a6791a2a.jpg,1367,173.83333333333331,141.5,32.11111111111111,33.22222222222222
226,02a202dae22f211cbbad07eb5365dc15.jpg,-1,535.0555555555555,201.7222222222222,28.666666666666664,47.33333333333333
227,02a202dae22f211cbbad07eb5365dc15.jpg,-1,191.05555555555554,331.05555555555554,42.666666666666664,48.666666666666664
228,02a608482cb5f0177b46250d97f9a8af.jpg,1217,507.7222222222222,155.61111111111111,18.88888888888889,22.666666666666664
229,02a608482cb5f0177b46250d97f9a8af.jpg,-1,140.38888888888889,267.05555555555554,37.33333333333333,43.33333333333333
230,02a74348671f163991a5436d85cb6306.jpg,347,247.86666666666667,160.11111111111111,32.22222222222222,39.33333333333333
